submission_id,question,response1,sentence_left,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,pic_spec,understand,text,age,response,comments,ref_spec,picture1,response3,education,target_size,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,trial_name,condition
349,NA,Dandelion,NA,NA,11,warmup/sunflower.png,dandelion,This is a,No.,2,flowers,Jessica,sunflower,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/dandelion.jpg,Flowers,graduated_college,NA,English,male,NA,flowers,NA,1,1566828884436,1,This is a,1,These are both,Sunflower,warmup1,NA
349,NA,Oak Tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No.,2,trees,Jessica,bonsai,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/sequoia.jpg,Trees,graduated_college,NA,English,male,NA,trees,NA,2,1566828884436,1,This is a,1,These are both,Bonsai Tree,warmup1,NA
349,NA,Oak,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No.,2,trees,Jessica,bonsai,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/sequoia.jpg,Trees,graduated_college,NA,English,male,NA,trees,NA,2,1566828884436,2,This is a,1,These are both,Bonsai,warmup1,NA
349,NA,Oak,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No.,2,trees,Jessica,bonsai,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/sequoia.jpg,Trees,graduated_college,NA,English,male,NA,trees,NA,2,1566828884436,3,This is a,1,These are both,Bonsai,warmup1,NA
349,NA,Oak,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No.,2,trees,Jessica,bonsai,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/sequoia.jpg,Trees,graduated_college,NA,English,male,NA,trees,NA,2,1566828884436,4,This is a,1,These are both,Bonsai,warmup1,NA
349,NA,Tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No.,2,trees,Jessica,bonsai,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/sequoia.jpg,Trees,graduated_college,NA,English,male,NA,trees,NA,2,1566828884436,5,This is a,1,These are both,Bonsai,warmup1,NA
349,NA,Redwood,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No.,2,trees,Jessica,bonsai,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/sequoia.jpg,Trees,graduated_college,NA,English,male,NA,trees,NA,2,1566828884436,6,This is a,1,These are both,Bonsai,warmup1,NA
349,NA,Hummingbird,NA,NA,11,warmup/eagle.jpg,hummingbird,This is a,No.,2,birds,Jessica,eagle,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/colibri.jpg,Birds,graduated_college,NA,English,male,NA,birds,NA,3,1566828884436,1,This is an,1,These are both,Eagle,warmup1,NA
349,Please rephrase your friend's comment.,NA,It is small relative to other,images/tree-parade-basic.png,11,NA,NA,NA,No.,2,trees,Jessica,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small bonsai.</b>,31,trees,NA,0,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,1,1566828884436,NA,NA,1,NA,NA,custom_main_text1,prenominal
349,Please rephrase your friend's comment.,NA,It is small relative to other,images/flower-parade-basic.png,11,NA,NA,NA,No.,2,flowers,Jessica,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small one.</b>,31,flowers,NA,1,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,2,1566828884436,NA,NA,1,NA,NA,custom_main_text1,prenominal
349,Please rephrase your friend's comment.,NA,It is big relative to other,images/bird-parade-eagle.png,11,NA,NA,NA,No.,2,birds,Jessica,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b> That's a big eagle.</b>,31,eagles,NA,0,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,3,1566828884436,NA,NA,1,NA,NA,custom_main_text1,prenominal
349,NA,Tuna,NA,NA,11,warmup/goldfish.png,swordfish,This is a,No.,2,fish,Jessica,goldfish,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/swordfish.jpg,Fish,graduated_college,NA,English,male,NA,fish,NA,1,1566828884436,1,This is a,1,These are both,Goldfish,warmup2,NA
349,NA,Swordfish,NA,NA,11,warmup/goldfish.png,swordfish,This is a,No.,2,fish,Jessica,goldfish,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/swordfish.jpg,Fish,graduated_college,NA,English,male,NA,fish,NA,1,1566828884436,2,This is a,1,These are both,Goldfish,warmup2,NA
349,NA,Puppy,NA,NA,11,warmup/doberman.png,chihuahua,This is a,No.,2,dogs,Jessica,doberman,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/chihuahua.jpg,Dogs,graduated_college,NA,English,male,NA,dogs,NA,2,1566828884436,1,This is a,1,These are both,Doberman,warmup2,NA
349,NA,Chihuahua,NA,NA,11,warmup/doberman.png,chihuahua,This is a,No.,2,dogs,Jessica,doberman,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/chihuahua.jpg,Dogs,graduated_college,NA,English,male,NA,dogs,NA,2,1566828884436,2,This is a,1,These are both,Doberman,warmup2,NA
349,NA,Pug,NA,NA,11,warmup/great-dane.jpg,pug,This is a,No.,2,dogs,Jessica,great dane,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,3,1566828884436,1,This is a,1,These are both,Great Dane,warmup2,NA
349,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-basic2.png,11,NA,NA,NA,No.,2,dogs2,Jessica,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big great dane.</b>,31,great danes,NA,0,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,1,1566828884436,NA,NA,1,NA,NA,custom_main_text2,prenominal
349,Please rephrase your friend's comment.,NA,It is big relative to other,images/fish-parade-swordfish.png,11,NA,NA,NA,No.,2,fish,Jessica,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,31,swordfish,NA,1,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,2,1566828884436,NA,NA,1,NA,NA,custom_main_text2,prenominal
349,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-chihuahua.png,11,NA,NA,NA,No.,2,dogs1,Jessica,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small one.</b>,31,small dogs,NA,1,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,3,1566828884436,NA,NA,1,NA,NA,custom_main_text2,prenominal
