submission_id,question,response1,sentence_left,startDate,context_picture,pic,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,pic_spec,understand,text,condition,sentence,age,response,comments,ref_spec,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,correct,trial_name,utterance
1542,What do you think your friend meant?,NA,It is big  relative to other ,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,images/eagle.png,30,NA,NA,NA,no,1,birds,Patricia,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,58,birds,,0,NA,NA,some_college,big,NA,English,female,,NA,You and your friend see the following:,4,1576252012015,NA,NA,1.50,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That bird is big.</b>
1542,What do you think your friend meant?,NA,It is small  relative to other ,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),images/tree-parade-bonsai.png,images/bonsai.png,30,NA,NA,NA,no,1,trees,Patricia,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,58,bonsai,,1,NA,NA,some_college,small,NA,English,female,,NA,You and your friend see the following:,5,1576252012015,NA,NA,1.50,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a small bonsai.</b>
1542,What do you think your friend meant?,NA,It is big  relative to other ,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),images/flower-parade-sunflower.png,images/sunflower.png,30,NA,NA,NA,no,1,flowers,Patricia,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,58,sunflowers,,2,NA,NA,some_college,big,NA,English,female,,NA,You and your friend see the following:,6,1576252012015,NA,NA,1.50,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a big one.</b>
1542,NA,pug,NA,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/great-dane.jpg,pug,This is a ,no,1,dogs,Patricia,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,58,NA,,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,female,NA,dogs,NA,1,1576252012015,1,This is a ,1.50,These are both,doberman,NA,warmup2,NA
1542,NA,pug,NA,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/great-dane.jpg,pug,This is a ,no,1,dogs,Patricia,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,58,NA,,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,female,NA,dogs,NA,1,1576252012015,2,This is a ,1.50,These are both,doberman,NA,warmup2,NA
1542,NA,pug,NA,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/great-dane.jpg,pug,This is a ,no,1,dogs,Patricia,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,58,NA,,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,female,NA,dogs,NA,1,1576252012015,3,This is a ,1.50,These are both,doberman,NA,warmup2,NA
1542,NA,pug,NA,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/great-dane.jpg,pug,This is a ,no,1,dogs,Patricia,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,58,NA,,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,female,NA,dogs,NA,1,1576252012015,4,This is a ,1.50,These are both,great dane,NA,warmup2,NA
1542,NA,swordfish,NA,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/goldfish.png,swordfish,This is a ,no,1,fish,Patricia,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,58,NA,,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,English,female,NA,fish,NA,2,1576252012015,1,This is a ,1.50,These are both,goldfish,NA,warmup2,NA
1542,NA,Chihuahua,NA,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,no,1,dogs,Patricia,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,58,NA,,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,English,female,NA,dogs,NA,3,1576252012015,1,This is a ,1.50,These are both,doberman,NA,warmup2,NA
1542,What do you think your friend meant?,NA,It is big  relative to other ,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),images/dog-parade-doberman.png,images/doberman.png,30,NA,NA,NA,no,1,dogs1,Patricia,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,58,dobermans,,1,NA,NA,some_college,big,NA,English,female,,NA,You and your friend see the following:,1,1576252012015,NA,NA,1.50,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That doberman is big.</b>
1542,What do you think your friend meant?,NA,It is big  relative to other ,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),images/dog-parade-great-dane.png,images/great-dane.png,30,NA,NA,NA,no,1,dogs2,Patricia,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,58,dogs,,0,NA,NA,some_college,big,NA,English,female,,NA,You and your friend see the following:,2,1576252012015,NA,NA,1.50,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That dog is big.</b>
1542,What do you think your friend meant?,NA,It is big  relative to other ,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,images/swordfish.png,30,NA,NA,NA,no,1,fish,Patricia,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,58,swordfish,,1,NA,NA,some_college,big,NA,English,female,,NA,You and your friend see the following:,3,1576252012015,NA,NA,1.50,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That swordfish is big.</b>
1542,What do you think your friend meant?,NA,It is small  relative to other ,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,images/pug.png,30,NA,NA,NA,no,1,dogs2,Patricia,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,58,dogs,,0,NA,NA,some_college,small,NA,English,female,,NA,You and your friend see the following:,4,1576252012015,NA,NA,1.50,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That dog is small.</b>
1542,What do you think your friend meant?,NA,It is small  relative to other ,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),images/fish-parade-goldfish.png,images/goldfish.png,30,NA,NA,NA,no,1,fish,Patricia,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,58,goldfish,,1,NA,NA,some_college,small,NA,English,female,,NA,You and your friend see the following:,5,1576252012015,NA,NA,1.50,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a small goldfish.</b>
1542,What do you think your friend meant?,NA,It is small  relative to other ,Fri Dec 13 2019 10:46:52 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,images/chihuahua.png,30,NA,NA,NA,no,1,dogs1,Patricia,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,58,dogs,,0,NA,NA,some_college,small,NA,English,female,,NA,You and your friend see the following:,6,1576252012015,NA,NA,1.50,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a small dog.</b>
1330,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other ,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),NA,NA,30,NA,NA,NA,none,2,NA,Patricia,1,NA,NA,,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",,Buildings,,NA,NA,NA,,NA,comp_class_warmup,English,,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1576174338725,1,NA,1.00,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",comp_class_warmup,NA
1330,NA,chihuahua,NA,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,none,2,dogs,Patricia,NA,doberman,NA,,Please label the pictures below.,NA,NA,,NA,,NA,warmup/chihuahua.jpg,dogs,,NA,NA,English,,NA,dogs,NA,1,1576174338725,1,This is a ,1.00,These are both,doberman,NA,warmup1,NA
1330,NA,pug,NA,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),NA,NA,30,warmup/great-dane.jpg,pug,This is a ,none,2,dogs,Patricia,NA,great dane,NA,,Please label the pictures below.,NA,NA,,NA,,NA,warmup/pug.jpg,dogs,,NA,NA,English,,NA,dogs,NA,2,1576174338725,1,This is a ,1.00,These are both,greatdane,NA,warmup1,NA
1330,NA,pug,NA,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),NA,NA,30,warmup/great-dane.jpg,pug,This is a ,none,2,dogs,Patricia,NA,great dane,NA,,Please label the pictures below.,NA,NA,,NA,,NA,warmup/pug.jpg,dogs,,NA,NA,English,,NA,dogs,NA,2,1576174338725,2,This is a ,1.00,These are both,great dane,NA,warmup1,NA
1330,NA,hummingbird,NA,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),NA,NA,30,warmup/eagle.jpg,hummingbird,This is a ,none,2,birds,Patricia,NA,eagle,NA,,Please label the pictures below.,NA,NA,,NA,,NA,warmup/colibri.jpg,birds,,NA,NA,English,,NA,birds,NA,3,1576174338725,1,This is an ,1.00,These are both,eagle,NA,warmup1,NA
1330,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),images/dog-parade-chihuahua.png,images/chihuahua.png,30,NA,NA,NA,none,2,dogs1,Patricia,NA,NA,1,,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,,chihuahuas,,1,NA,NA,,small,NA,English,,,NA,You and your friend see the following:,1,1576174338725,NA,NA,1.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That chihuahua is small.</b>
1330,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),images/bird-parade-basic.png,images/eagle.png,30,NA,NA,NA,none,2,birds,Patricia,NA,NA,0,,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,,birds,,0,NA,NA,,big,NA,English,,,NA,You and your friend see the following:,2,1576174338725,NA,NA,1.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a big bird.</b>
1330,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),images/dog-parade-great-dane.png,images/great-dane.png,30,NA,NA,NA,none,2,dogs2,Patricia,NA,NA,1,,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,,great danes,,2,NA,NA,,big,NA,English,,,NA,You and your friend see the following:,3,1576174338725,NA,NA,1.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That one is big.</b>
1330,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),images/bird-parade-hummingbird.png,images/hummingbird.png,30,NA,NA,NA,none,2,birds,Patricia,NA,NA,1,,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,,hummingbirds,,1,NA,NA,,small,NA,English,,,NA,You and your friend see the following:,4,1576174338725,NA,NA,1.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a small hummingbird.</b>
1330,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),images/dog-parade-basic.png,images/doberman.png,30,NA,NA,NA,none,2,dogs1,Patricia,NA,NA,0,,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,,dogs,,1,NA,NA,,big,NA,English,,,NA,You and your friend see the following:,5,1576174338725,NA,NA,1.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That doberman is big.</b>
1330,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),images/dog-parade-basic2.png,images/pug.png,30,NA,NA,NA,none,2,dogs2,Patricia,NA,NA,0,,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,,dogs,,2,NA,NA,,small,NA,English,,,NA,You and your friend see the following:,6,1576174338725,NA,NA,1.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That dog is small.</b>
1330,NA,oak,NA,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,none,2,trees,Patricia,NA,bonsai,NA,,Please label the pictures below.,NA,NA,,NA,,NA,warmup/sequoia.png,trees,,NA,NA,English,,NA,trees,NA,1,1576174338725,1,This is a ,1.00,These are both,bonsai,NA,warmup2,NA
1330,NA,redwood,NA,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,none,2,trees,Patricia,NA,bonsai,NA,,Please label the pictures below.,NA,NA,,NA,,NA,warmup/sequoia.png,trees,,NA,NA,English,,NA,trees,NA,1,1576174338725,2,This is a ,1.00,These are both,bonsai,NA,warmup2,NA
1330,NA,dandelion,NA,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),NA,NA,30,warmup/sunflower.png,dandelion,This is a ,none,2,flowers,Patricia,NA,sunflower,NA,,Please label the pictures below.,NA,NA,,NA,,NA,warmup/dandelion.jpg,flowers,,NA,NA,English,,NA,flowers,NA,2,1576174338725,1,This is a ,1.00,These are both,sunflower,NA,warmup2,NA
1330,NA,marlin,NA,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),NA,NA,30,warmup/goldfish.png,swordfish,This is a ,none,2,fish,Patricia,NA,goldfish,NA,,Please label the pictures below.,NA,NA,,NA,,NA,warmup/swordfish.jpg,fish,,NA,NA,English,,NA,fish,NA,3,1576174338725,1,This is a ,1.00,These are both,goldfish,NA,warmup2,NA
1330,NA,swordfish,NA,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),NA,NA,30,warmup/goldfish.png,swordfish,This is a ,none,2,fish,Patricia,NA,goldfish,NA,,Please label the pictures below.,NA,NA,,NA,,NA,warmup/swordfish.jpg,fish,,NA,NA,English,,NA,fish,NA,3,1576174338725,2,This is a ,1.00,These are both,goldfish,NA,warmup2,NA
1330,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),images/flower-parade-dandelion.png,images/dandelion.png,30,NA,NA,NA,none,2,flowers,Patricia,NA,NA,1,,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,,dandelions,,1,NA,NA,,small,NA,English,,,NA,You and your friend see the following:,1,1576174338725,NA,NA,1.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That dandelion is small.</b>
1330,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),images/tree-parade-redwood.png,images/redwood.png,30,NA,NA,NA,none,2,trees,Patricia,NA,NA,1,,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,,redwoods,,0,NA,NA,,big,NA,English,,,NA,You and your friend see the following:,2,1576174338725,NA,NA,1.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a big tree.</b>
1330,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),images/tree-parade-basic.png,images/bonsai.png,30,NA,NA,NA,none,2,trees,Patricia,NA,NA,0,,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,,trees,,2,NA,NA,,small,NA,English,,,NA,You and your friend see the following:,3,1576174338725,NA,NA,1.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a small one.</b>
1330,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),images/flower-parade-basic.png,images/sunflower.png,30,NA,NA,NA,none,2,flowers,Patricia,NA,NA,0,,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,,flowers,,0,NA,NA,,big,NA,English,,,NA,You and your friend see the following:,4,1576174338725,NA,NA,1.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a big flower.</b>
1330,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),images/fish-parade-basic.png,images/swordfish.png,30,NA,NA,NA,none,2,fish,Patricia,NA,NA,0,,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,,fish,,2,NA,NA,,big,NA,English,,,NA,You and your friend see the following:,5,1576174338725,NA,NA,1.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a big one.</b>
1330,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 12:12:18 GMT-0600 (Central Standard Time),images/fish-parade-goldfish.png,images/goldfish.png,30,NA,NA,NA,none,2,fish,Patricia,NA,NA,1,,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,,goldfish,,2,NA,NA,,small,NA,English,,,NA,You and your friend see the following:,6,1576174338725,NA,NA,1.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That one is small.</b>
1348,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other ,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),NA,NA,30,NA,NA,NA,No issues,2,NA,barbara,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",44,buildings,Thanks,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1576174592413,1,NA,1.20,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",comp_class_warmup,NA
1348,NA,swordfish,NA,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/goldfish.png,swordfish,This is a ,No issues,2,fish,barbara,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,44,NA,Thanks,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,English,male,NA,fish,NA,1,1576174592413,1,This is a ,1.20,These are both,minnow,NA,warmup1,NA
1348,NA,swordfish,NA,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/goldfish.png,swordfish,This is a ,No issues,2,fish,barbara,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,44,NA,Thanks,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,English,male,NA,fish,NA,1,1576174592413,2,This is a ,1.20,These are both,goldfish,NA,warmup1,NA
1348,NA,dandelion,NA,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/sunflower.png,dandelion,This is a ,No issues,2,flowers,barbara,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,44,NA,Thanks,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,English,male,NA,flowers,NA,2,1576174592413,1,This is a ,1.20,These are both,sunflower,NA,warmup1,NA
1348,NA,hummingbird,NA,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/eagle.jpg,hummingbird,This is a ,No issues,2,birds,barbara,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,44,NA,Thanks,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,English,male,NA,birds,NA,3,1576174592413,1,This is an ,1.20,These are both,eagle,NA,warmup1,NA
1348,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,images/eagle.png,30,NA,NA,NA,No issues,2,birds,barbara,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,44,birds,Thanks,1,NA,NA,graduated_college,big,NA,English,male,,NA,You and your friend see the following:,1,1576174592413,NA,NA,1.20,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a big eagle.</b>
1348,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,images/dandelion.png,30,NA,NA,NA,No issues,2,flowers,barbara,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,44,flowers,Thanks,1,NA,NA,graduated_college,small,NA,English,male,,NA,You and your friend see the following:,2,1576174592413,NA,NA,1.20,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a small dandelion.</b>
1348,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,images/swordfish.png,30,NA,NA,NA,No issues,2,fish,barbara,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,44,fish,Thanks,1,NA,NA,graduated_college,big,NA,English,male,,NA,You and your friend see the following:,3,1576174592413,NA,NA,1.20,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That swordfish is big.</b>
1348,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),images/flower-parade-sunflower.png,images/sunflower.png,30,NA,NA,NA,No issues,2,flowers,barbara,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,44,flowers,Thanks,0,NA,NA,graduated_college,big,NA,English,male,,NA,You and your friend see the following:,4,1576174592413,NA,NA,1.20,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a big flower.</b>
1348,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),images/bird-parade-hummingbird.png,images/hummingbird.png,30,NA,NA,NA,No issues,2,birds,barbara,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,44,birds,Thanks,1,NA,NA,graduated_college,small,NA,English,male,,NA,You and your friend see the following:,5,1576174592413,NA,NA,1.20,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That hummingbird is small.</b>
1348,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),images/fish-parade-goldfish.png,images/goldfish.png,30,NA,NA,NA,No issues,2,fish,barbara,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,44,fish,Thanks,0,NA,NA,graduated_college,small,NA,English,male,,NA,You and your friend see the following:,6,1576174592413,NA,NA,1.20,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That fish is small.</b>
1348,NA,redwood,NA,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,No issues,2,trees,barbara,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,44,NA,Thanks,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,English,male,NA,trees,NA,1,1576174592413,1,This is a ,1.20,These are both,bonsai,NA,warmup2,NA
1348,NA,pug,NA,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/great-dane.jpg,pug,This is a ,No issues,2,dogs,barbara,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,44,NA,Thanks,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1576174592413,1,This is a ,1.20,These are both,dog,NA,warmup2,NA
1348,NA,pug,NA,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/great-dane.jpg,pug,This is a ,No issues,2,dogs,barbara,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,44,NA,Thanks,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1576174592413,2,This is a ,1.20,These are both,great dane,NA,warmup2,NA
1348,NA,chihuahua,NA,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,No issues,2,dogs,barbara,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,44,NA,Thanks,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,3,1576174592413,1,This is a ,1.20,These are both,doberman,NA,warmup2,NA
1348,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,images/bonsai.png,30,NA,NA,NA,No issues,2,trees,barbara,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,44,trees,Thanks,2,NA,NA,graduated_college,small,NA,English,male,,NA,You and your friend see the following:,1,1576174592413,NA,NA,1.20,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That one is small.</b>
1348,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,images/chihuahua.png,30,NA,NA,NA,No issues,2,dogs1,barbara,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,44,dogs,Thanks,0,NA,NA,graduated_college,small,NA,English,male,,NA,You and your friend see the following:,2,1576174592413,NA,NA,1.20,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a small dog.</b>
1348,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),images/dog-parade-great-dane.png,images/great-dane.png,30,NA,NA,NA,No issues,2,dogs2,barbara,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,44,dogs,Thanks,2,NA,NA,graduated_college,big,NA,English,male,,NA,You and your friend see the following:,3,1576174592413,NA,NA,1.20,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That one is big.</b>
1348,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,images/pug.png,30,NA,NA,NA,No issues,2,dogs2,barbara,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,44,dogs,Thanks,2,NA,NA,graduated_college,small,NA,English,male,,NA,You and your friend see the following:,4,1576174592413,NA,NA,1.20,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That dog is small.</b>
1348,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),images/dog-parade-doberman.png,images/doberman.png,30,NA,NA,NA,No issues,2,dogs1,barbara,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,44,dogs,Thanks,2,NA,NA,graduated_college,big,NA,English,male,,NA,You and your friend see the following:,5,1576174592413,NA,NA,1.20,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a big one.</b>
1348,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:16:32 GMT-0500 (Eastern Standard Time),images/tree-parade-redwood.png,images/redwood.png,30,NA,NA,NA,No issues,2,trees,barbara,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,44,trees,Thanks,2,NA,NA,graduated_college,big,NA,English,male,,NA,You and your friend see the following:,6,1576174592413,NA,NA,1.20,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a big one.</b>
