submission_id,question,target_picture,context_picture,experiment_id,trial_type,problems,enjoyment,item,botresponse,trials,option2,option1,understand,text,sentence,optionLeft,syntax,ref_np,target,age,response,comments,education,target_size,name,languages,sex,RT,context,trial_number,attempts,item_noun,paraphrase,fairprice,correct,adj_cond,trial_name,adj,utterance
2971,What do you think your friend is saying it is big relative to?,images/sunflower.png,images/flower-parade-basic.png,42,critical,NA,1,flowers,mary,NA,sunflowers,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,pred,present,sunflower,22,flowers,NA,graduated_college,big,NA,English,female,25868,You and your friend are at a garden store and you see the following:,3,NA,flowers_present,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That present is a big sunflower.</b>
2971,What do you think your friend is saying it is small relative to?,images/pug-gift.png,images/dog-parade-basic2_stray_wLeash.png,42,critical,NA,1,dogs2,mary,NA,pugs,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,stray,pug,22,dogs,NA,graduated_college,small,NA,English,female,12406,You and your friend take a walk in the city park and you see the following:,4,NA,dogs2_stray,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small pug is a stray.</b>
2971,What do you think your friend is saying it is small relative to?,images/clownfish_filler.png,images/fish-parade-basic_filler.png,42,filler,NA,1,fish,mary,NA,clownfish,fish,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,clownfish,22,clownfish,NA,graduated_college,small,NA,English,female,21944,You and your friend see the following:,5,NA,fish_rescue,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small clownfish.</b>
2971,What do you think your friend is saying it is small relative to?,images/hummingbird_filler.png,images/bird-parade-basic_filler.png,42,filler,NA,1,birds,mary,NA,hummingbirds,birds,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,hummingbird,22,hummingbirds,NA,graduated_college,small,NA,English,female,8386,You and your friend see the following:,6,NA,birds_rescue,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That hummingbird is small.</b>
2971,What do you think your friend is saying it is big relative to?,images/redwood_filler.png,images/tree-parade-basic_filler.png,42,filler,NA,1,trees,mary,NA,redwoods,trees,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,redwood,22,redwoods,NA,graduated_college,big,NA,English,female,10424,You and your friend see the following:,7,NA,trees_landmark,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big redwood.</b>
2971,What do you think your friend is saying it is small relative to?,images/dandelion_filler.png,images/flower-parade-basic_filler.png,42,filler,NA,1,flowers,mary,NA,dandelions,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,subj,present,dandelion,22,dandelions,NA,graduated_college,small,NA,English,female,8096,You and your friend see the following:,8,NA,flowers_present,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That dandelion is small.</b>
2971,What do you think your friend is saying it is big relative to?,images/great-dane_filler.png,images/dog-parade-basic2_filler2.png,42,filler,NA,1,dogs2,mary,NA,Great Danes,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,stray,Great Dane,22,Great,NA,graduated_college,big,NA,English,female,11972,You and your friend see the following:,9,NA,dogs2_stray,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2971,What do you think your friend is saying it is small relative to?,images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,42,critical,NA,1,flowers,mary,NA,dandelions,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,dandelion,22,flowers,NA,graduated_college,small,NA,English,female,18279,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,10,NA,flowers_landmark,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small dandelion.</b>
2971,What do you think your friend is saying it is small relative to?,images/stripmall-landmark-filler.png,images/buildings-parade-basic_filler.png,42,filler,NA,1,buildings,mary,NA,strip malls,buildings,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,strip mall,22,buildings,NA,graduated_college,small,NA,English,female,11613,You and your friend see the following:,11,NA,buildings_landmark,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small strip mall.</b>
2971,What do you think your friend is saying it is big relative to?,images/eagle.png,images/bird-parade-basic.png,42,critical,NA,1,birds,mary,NA,eagles,birds,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,eagle,22,eagles,NA,graduated_college,big,NA,English,female,7012,You visit your friend who works at an animal shelter and you see the following:,12,NA,birds_rescue,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big eagle.</b>
2971,What do you think your friend is saying it is big relative to?,images/tuna_net.png,images/fish-parade-basic.png,42,critical,NA,1,fish,mary,NA,tunas,fish,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,tuna,22,tunas,NA,graduated_college,big,NA,English,female,9300,You visit your friend who works as a marine biologist and you see the following:,13,NA,fish_rescue,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big tuna is a rescue.</b>
2971,What do you think your friend is saying it is big relative to?,images/doberman_filler.png,images/dog-parade-basic_filler.png,42,filler,NA,1,dogs1,mary,NA,dobermans,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,doberman,22,dobermans,NA,graduated_college,big,NA,English,female,7851,You and your friend see the following:,14,NA,dogs1_rescue,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That doberman is big.</b>
2971,What do you think your friend is saying it is big relative to?,images/skyscraper-landmark.png,images/buildings-parade-basic.png,42,critical,NA,1,buildings,mary,NA,skyscrapers,buildings,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,skyscraper,22,buildings,NA,graduated_college,big,NA,English,female,10883,You visit your friend who lives in another city. You take a walk and you see the following:,15,NA,buildings_landmark,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big skyscraper is a landmark.</b>
2971,What do you think your friend is saying it is small relative to?,images/chihuahua-rescue.png,images/dog-parade-basic-rescue.png,42,critical,NA,1,dogs1,mary,NA,chihuahuas,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,chihuahua,22,dogs,NA,graduated_college,small,NA,English,female,14229,You visit your friend who works at an animal shelter and you see the following:,16,NA,dogs1_rescue,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small chihuahua.</b>
2970,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,NA,1,NA,margaret,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,22,buildings,NA,graduated_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,NA,The Empire State Building is tall relative to other,1.41,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2970,What do you think your friend is saying it is small relative to?,images/bonsai_stick.png,images/tree-parade-basic.png,42,critical,NA,1,trees,margaret,NA,bonsais,trees,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,bonsai,22,bonsais,NA,graduated_college,small,NA,English,female,24479,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,1,NA,trees_landmark,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small bonsai is a landmark.</b>
2970,What do you think your friend is saying it is big relative to?,images/great-dane_filler.png,images/dog-parade-basic2_filler.png,42,filler,NA,1,dogs2,margaret,NA,Great Danes,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,prize-winner,Great Dane,22,dogs,NA,graduated_college,big,NA,English,female,11361,You and your friend see the following:,2,NA,dogs2_prize,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2970,What do you think your friend is saying it is big relative to?,images/tuna_net.png,images/fish-parade-basic.png,42,critical,NA,1,fish,margaret,NA,tunas,fish,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,tuna,22,fish,NA,graduated_college,big,NA,English,female,10189,You visit your friend who works as a marine biologist and you see the following:,3,NA,fish_rescue,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big tuna is a rescue.</b>
2970,What do you think your friend is saying it is big relative to?,images/doberman.png,images/dog-parade-basic.png,42,critical,NA,1,dogs1,margaret,NA,dobermans,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,service animal,doberman,22,dogs,NA,graduated_college,big,NA,English,female,10026,You and your friend are at an animal training ground and you see the following:,4,NA,dogs1_service,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That service animal is a big doberman.</b>
2970,What do you think your friend is saying it is small relative to?,images/clownfish_filler.png,images/fish-parade-basic_filler.png,42,filler,NA,1,fish,margaret,NA,clownfish,fish,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,clownfish,22,fish,NA,graduated_college,small,NA,English,female,6140,You and your friend see the following:,5,NA,fish_rescue,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small clownfish.</b>
2970,What do you think your friend is saying it is small relative to?,images/stripmall-landmark.png,images/buildings-parade-basic.png,42,critical,NA,1,buildings,margaret,NA,strip malls,buildings,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,strip mall,22,buildings,NA,graduated_college,small,NA,English,female,7927,You visit your friend who lives in another city. You take a walk and you see the following:,6,NA,buildings_landmark,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small strip mall.</b>
2970,What do you think your friend is saying it is big relative to?,images/redwood_filler.png,images/tree-parade-basic_filler.png,42,filler,NA,1,trees,margaret,NA,redwoods,trees,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,redwood,22,trees,NA,graduated_college,big,NA,English,female,8592,You and your friend see the following:,7,NA,trees_landmark,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big redwood.</b>
2970,What do you think your friend is saying it is small relative to?,images/pug.png,images/dog-parade-basic2.png,42,critical,NA,1,dogs2,margaret,NA,pugs,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,prize-winner,pug,22,dogs,NA,graduated_college,small,NA,English,female,7472,You and your friend are at a pet show and you see the following:,8,NA,dogs2_prize,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small pug is a prize-winner.</b>
2970,What do you think your friend is saying it is big relative to?,images/eagle_filler.png,images/bird-parade-basic_filler.png,42,filler,NA,1,birds,margaret,NA,eagles,birds,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,eagle,22,birds,NA,graduated_college,big,NA,English,female,12579,You and your friend see the following:,9,NA,birds_rescue,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That eagle is big.</b>
2970,What do you think your friend is saying it is small relative to?,images/hummingbird.png,images/bird-parade-basic.png,42,critical,NA,1,birds,margaret,NA,hummingbirds,birds,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,hummingbird,22,birds,NA,graduated_college,small,NA,English,female,6015,You visit your friend who works at an animal shelter and you see the following:,10,NA,birds_rescue,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small hummingbird.</b>
2970,What do you think your friend is saying it is big relative to?,images/doberman-rescue.png,images/dog-parade-basic-rescue.png,42,critical,NA,1,dogs1,margaret,NA,dobermans,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,doberman,22,dogs,NA,graduated_college,big,NA,English,female,5545,You visit your friend who works at an animal shelter and you see the following:,11,NA,dogs1_rescue,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a rescue.</b>
2970,What do you think your friend is saying it is big relative to?,images/skyscraper-landmark-filler.png,images/buildings-parade-basic_filler.png,42,filler,NA,1,buildings,margaret,NA,skyscrapers,buildings,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,skyscraper,22,skyscrapers,NA,graduated_college,big,NA,English,female,6133,You and your friend see the following:,12,NA,buildings_landmark,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That skyscraper is big.</b>
2970,What do you think your friend is saying it is big relative to?,images/sunflower-landmark.png,images/flower-parade-basic-landmark.png,42,critical,NA,1,flowers,margaret,NA,sunflowers,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,sunflower,22,flowers,NA,graduated_college,big,NA,English,female,9404,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,13,NA,flowers_landmark,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big sunflower.</b>
2970,What do you think your friend is saying it is small relative to?,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,42,filler,NA,1,dogs1,margaret,NA,chihuahuas,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,service animal,chihuahua,22,dogs,NA,graduated_college,small,NA,English,female,3244,You and your friend see the following:,14,NA,dogs1_service,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That chihuahua is small.</b>
2970,What do you think your friend is saying it is small relative to?,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,42,filler,NA,1,dogs1,margaret,NA,chihuahuas,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,chihuahua,22,dogs,NA,graduated_college,small,NA,English,female,4554,You and your friend see the following:,15,NA,dogs1_rescue,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small chihuahua.</b>
2970,What do you think your friend is saying it is small relative to?,images/dandelion_filler.png,images/flower-parade-basic_filler.png,42,filler,NA,1,flowers,margaret,NA,dandelions,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,dandelion,22,flowers,NA,graduated_college,small,NA,English,female,3240,You and your friend see the following:,16,NA,flowers_landmark,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That dandelion is small.</b>
2969,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,No,1,NA,sarah,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,20,Buildings,NA,graduated_high_school,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,NA,The Empire State Building is tall relative to other,1.41,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2969,What do you think your friend is saying it is big relative to?,images/sunflower_filler.png,images/flower-parade-basic_filler.png,42,filler,No,1,flowers,sarah,NA,flowers,sunflowers,yes,Your friend points to something in the distance (not shown).,NA,1,pred,present,sunflower,20,sunflowers,NA,graduated_high_school,big,NA,English,male,20239,You and your friend see the following:,1,NA,flowers_present,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big sunflower.</b>
2969,What do you think your friend is saying it is small relative to?,images/hummingbird.png,images/bird-parade-basic.png,42,critical,No,1,birds,sarah,NA,birds,hummingbirds,yes,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,hummingbird,20,birds,NA,graduated_high_school,small,NA,English,male,17640,You visit your friend who works at an animal shelter and you see the following:,2,NA,birds_rescue,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small hummingbird.</b>
2969,What do you think your friend is saying it is small relative to?,images/bonsai_filler.png,images/tree-parade-basic_filler.png,42,filler,No,1,trees,sarah,NA,trees,bonsais,yes,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,bonsai,20,trees,NA,graduated_high_school,small,NA,English,male,7343,You and your friend see the following:,3,NA,trees_landmark,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small bonsai.</b>
2969,What do you think your friend is saying it is small relative to?,images/dandelion.png,images/flower-parade-basic.png,42,critical,No,1,flowers,sarah,NA,flowers,dandelions,yes,Your friend points to something in the distance (not shown).,NA,1,subj,present,dandelion,20,flowers,NA,graduated_high_school,small,NA,English,male,9496,You and your friend are at a garden store and you see the following:,4,NA,flowers_present,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a present.</b>
2969,What do you think your friend is saying it is small relative to?,images/clownfish_filler.png,images/fish-parade-basic_filler.png,42,filler,No,1,fish,sarah,NA,fish,clownfish,yes,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,clownfish,20,fish,NA,graduated_high_school,small,NA,English,male,8598,You and your friend see the following:,5,NA,fish_rescue,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small clownfish.</b>
2969,What do you think your friend is saying it is big relative to?,images/great-dane-gift.png,images/dog-parade-basic2_stray_wLeash.png,42,critical,No,1,dogs2,sarah,NA,dogs,Great Danes,yes,Your friend points to something in the distance (not shown).,NA,1,pred,stray,Great Dane,20,dogs,NA,graduated_high_school,big,NA,English,male,9120,You and your friend take a walk in the city park and you see the following:,6,NA,dogs2_stray,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That stray is a big Great Dane.</b>
2969,What do you think your friend is saying it is small relative to?,images/pug_filler.png,images/dog-parade-basic2_filler.png,42,filler,No,1,dogs2,sarah,NA,dogs,pugs,yes,Your friend points to something in the distance (not shown).,NA,1,subj,prize-winner,pug,20,dogs,NA,graduated_high_school,small,NA,English,male,2716,You and your friend see the following:,7,NA,dogs2_prize,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That pug is small.</b>
2969,What do you think your friend is saying it is small relative to?,images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,42,critical,No,1,flowers,sarah,NA,flowers,dandelions,yes,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,dandelion,20,flowers,NA,graduated_high_school,small,NA,English,male,9599,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,8,NA,flowers_landmark,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a landmark.</b>
2969,What do you think your friend is saying it is small relative to?,images/pug_filler.png,images/dog-parade-basic2_filler2.png,42,filler,No,1,dogs2,sarah,NA,dogs,pugs,yes,Your friend points to something in the distance (not shown).,NA,1,subj,stray,pug,20,dogs,NA,graduated_high_school,small,NA,English,male,2576,You and your friend see the following:,9,NA,dogs2_stray,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That pug is small.</b>
2969,What do you think your friend is saying it is big relative to?,images/great-dane.png,images/dog-parade-basic2.png,42,critical,No,1,dogs2,sarah,NA,dogs,Great Danes,yes,Your friend points to something in the distance (not shown).,NA,1,pred,prize-winner,Great Dane,20,dogs,NA,graduated_high_school,big,NA,English,male,2088,You and your friend are at a pet show and you see the following:,10,NA,dogs2_prize,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2969,What do you think your friend is saying it is big relative to?,images/tuna_net.png,images/fish-parade-basic.png,42,critical,No,1,fish,sarah,NA,fish,tunas,yes,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,tuna,20,tunas,NA,graduated_high_school,big,NA,English,male,6719,You visit your friend who works as a marine biologist and you see the following:,11,NA,fish_rescue,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big tuna is a rescue.</b>
2969,What do you think your friend is saying it is big relative to?,images/eagle_filler.png,images/bird-parade-basic_filler.png,42,filler,No,1,birds,sarah,NA,birds,eagles,yes,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,eagle,20,eagles,NA,graduated_high_school,big,NA,English,male,2760,You and your friend see the following:,12,NA,birds_rescue,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That eagle is big.</b>
2969,What do you think your friend is saying it is small relative to?,images/chihuahua-rescue.png,images/dog-parade-basic-rescue.png,42,critical,No,1,dogs1,sarah,NA,dogs,chihuahuas,yes,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,chihuahua,20,chihuahuas,NA,graduated_high_school,small,NA,English,male,2792,You visit your friend who works at an animal shelter and you see the following:,13,NA,dogs1_rescue,It is small relative to other,1.41,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small chihuahua.</b>
2969,What do you think your friend is saying it is big relative to?,images/redwood_sign.png,images/tree-parade-basic.png,42,critical,No,1,trees,sarah,NA,trees,redwoods,yes,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,redwood,20,trees,NA,graduated_high_school,big,NA,English,male,2297,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,14,NA,trees_landmark,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big redwood is a landmark.</b>
2969,What do you think your friend is saying it is big relative to?,images/doberman_filler.png,images/dog-parade-basic_filler.png,42,filler,No,1,dogs1,sarah,NA,dogs,dobermans,yes,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,doberman,20,dogs,NA,graduated_high_school,big,NA,English,male,1966,You and your friend see the following:,15,NA,dogs1_rescue,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That doberman is big.</b>
2969,What do you think your friend is saying it is big relative to?,images/sunflower_filler.png,images/flower-parade-basic_filler.png,42,filler,No,1,flowers,sarah,NA,flowers,sunflowers,yes,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,sunflower,20,flowers,NA,graduated_high_school,big,NA,English,male,2184,You and your friend see the following:,16,NA,flowers_landmark,It is big relative to other,1.41,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big sunflower.</b>
2968,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,NA,2,NA,jessica,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,22,buildings,NA,graduated_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,NA,The Empire State Building is tall relative to other,2,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2968,What do you think your friend is saying it is small relative to?,images/chihuahua.png,images/dog-parade-basic.png,42,critical,NA,2,dogs1,jessica,NA,dogs,chihuahuas,yes,Your friend points to something in the distance (not shown).,NA,1,pred,service animal,chihuahua,22,dogs,NA,graduated_college,small,NA,English,female,16183,You and your friend are at an animal training ground and you see the following:,1,NA,dogs1_service,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service animal is a small chihuahua.</b>
2968,What do you think your friend is saying it is small relative to?,images/pug_filler.png,images/dog-parade-basic2_filler2.png,42,filler,NA,2,dogs2,jessica,NA,dogs,pugs,yes,Your friend points to something in the distance (not shown).,NA,1,subj,stray,pug,22,dogs,NA,graduated_college,small,NA,English,female,7994,You and your friend see the following:,2,NA,dogs2_stray,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That pug is small.</b>
2968,What do you think your friend is saying it is small relative to?,images/bonsai_filler.png,images/tree-parade-basic_filler.png,42,filler,NA,2,trees,jessica,NA,trees,bonsais,yes,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,bonsai,22,bonsais,NA,graduated_college,small,NA,English,female,8172,You and your friend see the following:,3,NA,trees_landmark,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small bonsai.</b>
2968,What do you think your friend is saying it is big relative to?,images/eagle.png,images/bird-parade-basic.png,42,critical,NA,2,birds,jessica,NA,birds,eagles,yes,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,eagle,22,eagles,NA,graduated_college,big,NA,English,female,14001,You visit your friend who works at an animal shelter and you see the following:,4,NA,birds_rescue,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2968,What do you think your friend is saying it is big relative to?,images/tuna_filler.png,images/fish-parade-basic_filler.png,42,filler,NA,2,fish,jessica,NA,fish,tunas,yes,Your friend points to something in the distance (not shown).,NA,1,pred,rescue,tuna,22,tunas,NA,graduated_college,big,NA,English,female,6269,You and your friend see the following:,5,NA,fish_rescue,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big tuna.</b>
2968,What do you think your friend is saying it is big relative to?,images/sunflower_filler.png,images/flower-parade-basic_filler.png,42,filler,NA,2,flowers,jessica,NA,flowers,sunflowers,yes,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,sunflower,22,flowers,NA,graduated_college,big,NA,English,female,5925,You and your friend see the following:,6,NA,flowers_landmark,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That sunflower is big.</b>
2968,What do you think your friend is saying it is big relative to?,images/redwood_sign.png,images/tree-parade-basic.png,42,critical,NA,2,trees,jessica,NA,trees,redwoods,yes,Your friend points to something in the distance (not shown).,NA,1,subj,landmark,redwood,22,trees,NA,graduated_college,big,NA,English,female,6887,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,7,NA,trees_landmark,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big redwood is a landmark.</b>
2968,What do you think your friend is saying it is big relative to?,images/great-dane-gift.png,images/dog-parade-basic2_stray_wLeash.png,42,critical,NA,2,dogs2,jessica,NA,dogs,Great Danes,yes,Your friend points to something in the distance (not shown).,NA,1,pred,stray,Great Dane,22,dogs,NA,graduated_college,big,NA,English,female,15472,You and your friend take a walk in the city park and you see the following:,8,NA,dogs2_stray,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That stray is a big Great Dane.</b>
2968,What do you think your friend is saying it is big relative to?,images/doberman_filler.png,images/dog-parade-basic_filler.png,42,filler,NA,2,dogs1,jessica,NA,dogs,dobermans,yes,Your friend points to something in the distance (not shown).,NA,1,subj,service animal,doberman,22,dogs,NA,graduated_college,big,NA,English,female,5756,You and your friend see the following:,9,NA,dogs1_service,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That doberman is big.</b>
2968,What do you think your friend is saying it is small relative to?,images/clownfish_net.png,images/fish-parade-basic.png,42,critical,NA,2,fish,jessica,NA,fish,clownfish,yes,Your friend points to something in the distance (not shown).,NA,1,subj,rescue,clownfish,22,fish,NA,graduated_college,small,NA,English,female,7421,You visit your friend who works as a marine biologist and you see the following:,10,NA,fish_rescue,It is small relative to other,2,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small clownfish is a rescue.</b>
2968,What do you think your friend is saying it is big relative to?,images/skyscraper-landmark.png,images/buildings-parade-basic.png,42,critical,NA,2,buildings,jessica,NA,buildings,skyscrapers,yes,Your friend points to something in the distance (not shown).,NA,1,pred,landmark,skyscraper,22,buildings,NA,graduated_college,big,NA,English,female,9359,You visit your friend who lives in another city. You take a walk and you see the following:,11,NA,buildings_landmark,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That landmark is a big skyscraper.</b>
