submission_id,question,response1,target_picture,context_picture,experiment_id,picture2,correct1,trial_type,question1,problems,enjoyment,item,botresponse,trials,correct2,understand,text,sentence,syntax,ref_np,target,age,response,comments,picture1,education,target_size,name,languages,sex,RT,context,trial_number,startTime,attempts,paraphrase,question3,fairprice,response2,correct,adj_cond,trial_name,adj,utterance
2242,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,no,2,NA,elizabeth,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,22,buildings,NA,NA,graduated_college,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1588866365399,1,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2242,NA,bonsai,NA,NA,35,warmup/bonsai2.png,redwood or sequoia (choose one),NA,This is a,no,2,trees,elizabeth,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,22,NA,NA,warmup/redwood2.png,graduated_college,NA,NA,English,female,NA,NA,1,1588866365399,1,NA,This is a,1,redwood,NA,NA,warmup1,NA,NA
2242,NA,doberman,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,no,2,dogs1,elizabeth,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,22,NA,NA,warmup/chihuahua2.png,graduated_college,NA,NA,English,female,NA,NA,2,1588866365399,1,NA,This is a,1,chihuahua,NA,NA,warmup1,NA,NA
2242,What do you think your friend is saying is it big relative to?,NA,images/redwood_filler.png,images/tree-parade-basic_filler.png,35,NA,NA,filler,NA,no,2,trees,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,redwood,22,trees,NA,NA,graduated_college,big,NA,English,female,9863,You and your friend see the following:,1,1588866365399,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That redwood is big.</b>
2242,What do you think your friend is saying is it big relative to?,NA,images/doberman.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,no,2,dogs1,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service animal,doberman,22,service dogs,NA,NA,graduated_college,big,NA,English,female,7831,You and your friend are at an animal training ground and you see the following:,2,1588866365399,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That service animal is a big doberman.</b>
2242,What do you think your friend is saying is it small relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,35,NA,NA,critical,NA,no,2,trees,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,bonsai,22,landmarks,NA,NA,graduated_college,small,NA,English,female,8669,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,3,1588866365399,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small bonsai.</b>
2242,What do you think your friend is saying is it small relative to?,NA,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,no,2,dogs1,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service animal,chihuahua,22,dogs,NA,NA,graduated_college,small,NA,English,female,6584,You and your friend see the following:,4,1588866365399,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small chihuahua.</b>
2242,NA,sunflower,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,no,2,flowers,elizabeth,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,22,NA,NA,warmup/dandelion2.png,graduated_college,NA,NA,English,female,NA,NA,1,1588866365399,1,NA,This is a,1,dandelion,NA,NA,warmup2,NA,NA
2242,NA,Great Dane,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,no,2,dogs2,elizabeth,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,22,NA,NA,warmup/pug2.png,graduated_college,NA,NA,English,female,NA,NA,2,1588866365399,1,NA,This is a,1,pug,NA,NA,warmup2,NA,NA
2242,What do you think your friend is saying is it small relative to?,NA,images/pug_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,no,2,dogs2,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,22,prize winners,NA,NA,graduated_college,small,NA,English,female,8690,You and your friend see the following:,1,1588866365399,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small pug.</b>
2242,What do you think your friend is saying is it big relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,no,2,dogs2,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,Great Dane,22,prize winners,NA,NA,graduated_college,big,NA,English,female,9281,You and your friend are at a pet show and you see the following:,2,1588866365399,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big Great Dane is a prize-winner.</b>
2242,What do you think your friend is saying is it small relative to?,NA,images/dandelion_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,no,2,flowers,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,22,gifts,NA,NA,graduated_college,small,NA,English,female,4804,You and your friend see the following:,3,1588866365399,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That dandelion is small.</b>
2242,What do you think your friend is saying is it big relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,35,NA,NA,critical,NA,no,2,flowers,elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,sunflower,22,gifts,NA,NA,graduated_college,big,NA,English,female,6146,You and your friend are at their garden and you see the following:,4,1588866365399,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big sunflower is a gift.</b>
2241,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,nothing,2,NA,linda,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,47,building,nothing,NA,graduated_college,NA,comp_class_warmup,english,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1588866491731,1,The Empire State Building is tall relative to other,NA,0.1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2241,NA,eagle,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,nothing,2,birds,linda,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,47,NA,nothing,warmup/hummingbird2.png,graduated_college,NA,NA,english,male,NA,NA,1,1588866491731,1,NA,This is an,0.1,humbr,NA,NA,warmup1,NA,NA
2241,NA,eagle,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,nothing,2,birds,linda,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,47,NA,nothing,warmup/hummingbird2.png,graduated_college,NA,NA,english,male,NA,NA,1,1588866491731,2,NA,This is an,0.1,hummingbir,NA,NA,warmup1,NA,NA
2241,NA,eagle,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,nothing,2,birds,linda,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,47,NA,nothing,warmup/hummingbird2.png,graduated_college,NA,NA,english,male,NA,NA,1,1588866491731,3,NA,This is an,0.1,hummingbir,NA,NA,warmup1,NA,NA
2241,NA,eagle,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,nothing,2,birds,linda,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,47,NA,nothing,warmup/hummingbird2.png,graduated_college,NA,NA,english,male,NA,NA,1,1588866491731,4,NA,This is an,0.1,hummingbir,NA,NA,warmup1,NA,NA
2241,NA,eagle,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,nothing,2,birds,linda,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,47,NA,nothing,warmup/hummingbird2.png,graduated_college,NA,NA,english,male,NA,NA,1,1588866491731,5,NA,This is an,0.1,hummingbir,NA,NA,warmup1,NA,NA
2241,NA,eagle,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,nothing,2,birds,linda,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,47,NA,nothing,warmup/hummingbird2.png,graduated_college,NA,NA,english,male,NA,NA,1,1588866491731,6,NA,This is an,0.1,hummingbird,NA,NA,warmup1,NA,NA
2241,NA,sunflower,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,nothing,2,flowers,linda,NA,sunflower,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,47,NA,nothing,warmup/dandelion2.png,graduated_college,NA,NA,english,male,NA,NA,2,1588866491731,1,NA,This is a,0.1,dandelion,NA,NA,warmup1,NA,NA
2241,What do you think your friend is saying is it small relative to?,NA,images/hummingbird_filler.png,images/bird-parade-basic_filler.png,35,NA,NA,filler,NA,nothing,2,birds,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,hummingbird,47,eagle,nothing,NA,graduated_college,small,NA,english,male,27959,You and your friend see the following:,1,1588866491731,NA,It is small relative to other,NA,0.1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small hummingbird.</b>
2241,What do you think your friend is saying is it big relative to?,NA,images/eagle.png,images/bird-parade-basic.png,35,NA,NA,critical,NA,nothing,2,birds,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,eagle,47,hummbird,nothing,NA,graduated_college,big,NA,english,male,19214,You visit your friend who works at an animal shelter and you see the following:,2,1588866491731,NA,It is big relative to other,NA,0.1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2241,What do you think your friend is saying is it small relative to?,NA,images/dandelion.png,images/flower-parade-basic.png,35,NA,NA,critical,NA,nothing,2,flowers,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,47,sunflower,nothing,NA,graduated_college,small,NA,english,male,15240,You and your friend are at their garden and you see the following:,3,1588866491731,NA,It is small relative to other,NA,0.1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a gift.</b>
2241,What do you think your friend is saying is it big relative to?,NA,images/sunflower_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,nothing,2,flowers,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,sunflower,47,dandelion,nothing,NA,graduated_college,big,NA,english,male,31233,You and your friend see the following:,4,1588866491731,NA,It is big relative to other,NA,0.1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big sunflower.</b>
2241,NA,bonsai,NA,NA,35,warmup/bonsai2.png,redwood or sequoia (choose one),NA,This is a,nothing,2,trees,linda,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,47,NA,nothing,warmup/redwood2.png,graduated_college,NA,NA,english,male,NA,NA,1,1588866491731,1,NA,This is a,0.1,redwood,NA,NA,warmup2,NA,NA
2241,NA,great don,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,nothing,2,dogs2,linda,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,47,NA,nothing,warmup/pug2.png,graduated_college,NA,NA,english,male,NA,NA,2,1588866491731,1,NA,This is a,0.1,pug,NA,NA,warmup2,NA,NA
2241,NA,great dane,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,nothing,2,dogs2,linda,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,47,NA,nothing,warmup/pug2.png,graduated_college,NA,NA,english,male,NA,NA,2,1588866491731,2,NA,This is a,0.1,pug,NA,NA,warmup2,NA,NA
2241,What do you think your friend is saying is it big relative to?,NA,images/great-dane_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,nothing,2,dogs2,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,Great Dane,47,pug,nothing,NA,graduated_college,big,NA,english,male,16656,You and your friend see the following:,1,1588866491731,NA,It is big relative to other,NA,0.1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That Great Dane is big.</b>
2241,What do you think your friend is saying is it small relative to?,NA,images/pug.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,nothing,2,dogs2,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,47,great dane,nothing,NA,graduated_college,small,NA,english,male,18937,You and your friend are at a pet show and you see the following:,2,1588866491731,NA,It is small relative to other,NA,0.1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2241,What do you think your friend is saying is it big relative to?,NA,images/redwood_sign.png,images/tree-parade-basic.png,35,NA,NA,critical,NA,nothing,2,trees,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,redwood,47,bon sai,nothing,NA,graduated_college,big,NA,english,male,15846,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,3,1588866491731,NA,It is big relative to other,NA,0.1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That landmark is a big redwood.</b>
2241,What do you think your friend is saying is it small relative to?,NA,images/bonsai_filler.png,images/tree-parade-basic_filler.png,35,NA,NA,filler,NA,nothing,2,trees,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,bonsai,47,red wood,nothing,NA,graduated_college,small,NA,english,male,14840,You and your friend see the following:,4,1588866491731,NA,It is small relative to other,NA,0.1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That bonsai is small.</b>
2240,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,n,1,NA,patricia,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,29,buildings,no,NA,graduated_college,NA,comp_class_warmup,english,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1588866858626,1,The Empire State Building is tall relative to other,NA,2,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2240,NA,Great Dane,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,n,1,dogs2,patricia,NA,great dane,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,29,NA,no,warmup/pug2.png,graduated_college,NA,NA,english,male,NA,NA,1,1588866858626,1,NA,This is a,2,pug,NA,NA,warmup1,NA,NA
2240,NA,sunflower,NA,NA,35,warmup/sunflower2.png,dandelion,NA,This is a,n,1,flowers,patricia,NA,sunflower,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,29,NA,no,warmup/dandelion2.png,graduated_college,NA,NA,english,male,NA,NA,2,1588866858626,1,NA,This is a,2,dandelion,NA,NA,warmup1,NA,NA
2240,What do you think your friend is saying is it big relative to?,NA,images/great-dane_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,n,1,dogs2,patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,29,dogs,no,NA,graduated_college,big,NA,english,male,5789,You and your friend see the following:,1,1588866858626,NA,It is big relative to other,NA,2,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2240,What do you think your friend is saying is it small relative to?,NA,images/pug.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,n,1,dogs2,patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,29,dogs,no,NA,graduated_college,small,NA,english,male,3456,You and your friend are at a pet show and you see the following:,2,1588866858626,NA,It is small relative to other,NA,2,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2240,What do you think your friend is saying is it big relative to?,NA,images/sunflower.png,images/flower-parade-basic.png,35,NA,NA,critical,NA,n,1,flowers,patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,sunflower,29,flowers,no,NA,graduated_college,big,NA,english,male,5824,You and your friend are at their garden and you see the following:,3,1588866858626,NA,It is big relative to other,NA,2,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That gift is a big sunflower.</b>
2240,What do you think your friend is saying is it small relative to?,NA,images/dandelion_filler.png,images/flower-parade-basic_filler.png,35,NA,NA,filler,NA,n,1,flowers,patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,29,flowers,no,NA,graduated_college,small,NA,english,male,2448,You and your friend see the following:,4,1588866858626,NA,It is small relative to other,NA,2,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That dandelion is small.</b>
2240,NA,bonsai,NA,NA,35,warmup/bonsai2.png,redwood or sequoia (choose one),NA,This is a,n,1,trees,patricia,NA,bonsai,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,29,NA,no,warmup/redwood2.png,graduated_college,NA,NA,english,male,NA,NA,1,1588866858626,1,NA,This is a,2,redwood,NA,NA,warmup2,NA,NA
2240,NA,doberman,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,n,1,dogs1,patricia,NA,doberman,NA,Your turn! Please label the pictures below.,NA,NA,NA,NA,29,NA,no,warmup/chihuahua2.png,graduated_college,NA,NA,english,male,NA,NA,2,1588866858626,1,NA,This is a,2,chihuahua,NA,NA,warmup2,NA,NA
2240,What do you think your friend is saying is it small relative to?,NA,images/bonsai_filler.png,images/tree-parade-basic_filler.png,35,NA,NA,filler,NA,n,1,trees,patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,bonsai,29,trees,no,NA,graduated_college,small,NA,english,male,3113,You and your friend see the following:,1,1588866858626,NA,It is small relative to other,NA,2,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That bonsai is small.</b>
2240,What do you think your friend is saying is it big relative to?,NA,images/doberman_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,n,1,dogs1,patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service animal,doberman,29,dogs,no,NA,graduated_college,big,NA,english,male,4400,You and your friend see the following:,2,1588866858626,NA,It is big relative to other,NA,2,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That's a big doberman.</b>
2240,What do you think your friend is saying is it small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,n,1,dogs1,patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service animal,chihuahua,29,dogs,no,NA,graduated_college,small,NA,english,male,5455,You and your friend are at an animal training ground and you see the following:,3,1588866858626,NA,It is small relative to other,NA,2,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small chihuahua is a service animal.</b>
2240,What do you think your friend is saying is it big relative to?,NA,images/redwood_sign.png,images/tree-parade-basic.png,35,NA,NA,critical,NA,n,1,trees,patricia,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,redwood,29,trees,no,NA,graduated_college,big,NA,english,male,2448,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,4,1588866858626,NA,It is big relative to other,NA,2,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big redwood is a landmark.</b>
2239,<i>What do you think Speaker A meant? </i>,NA,NA,NA,35,NA,NA,NA,NA,no,2,NA,jennifer,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,40,buildings,n/a,NA,higher_degree,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1588866705883,1,The Empire State Building is tall relative to other,NA,1,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2239,NA,doberman,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,no,2,dogs1,jennifer,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,40,NA,n/a,warmup/chihuahua2.png,higher_degree,NA,NA,English,female,NA,NA,1,1588866705883,1,NA,This is a,1,chiuaua,NA,NA,warmup1,NA,NA
2239,NA,doberman,NA,NA,35,warmup/doberman2.png,chihuahua,NA,This is a,no,2,dogs1,jennifer,NA,doberman,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,40,NA,n/a,warmup/chihuahua2.png,higher_degree,NA,NA,English,female,NA,NA,1,1588866705883,2,NA,This is a,1,chihuahua,NA,NA,warmup1,NA,NA
2239,NA,bonsai,NA,NA,35,warmup/bonsai2.png,redwood or sequoia (choose one),NA,This is a,no,2,trees,jennifer,NA,bonsai,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,40,NA,n/a,warmup/redwood2.png,higher_degree,NA,NA,English,female,NA,NA,2,1588866705883,1,NA,This is a,1,redwood,NA,NA,warmup1,NA,NA
2239,What do you think your friend is saying is it big relative to?,NA,images/redwood_filler.png,images/tree-parade-basic_filler.png,35,NA,NA,filler,NA,no,2,trees,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,redwood,40,trees,n/a,NA,higher_degree,big,NA,English,female,9422,You and your friend see the following:,1,1588866705883,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big redwood.</b>
2239,What do you think your friend is saying is it small relative to?,NA,images/bonsai_stick.png,images/tree-parade-basic.png,35,NA,NA,critical,NA,no,2,trees,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,bonsai,40,trees,n/a,NA,higher_degree,small,NA,English,female,7682,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,2,1588866705883,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small bonsai is a landmark.</b>
2239,What do you think your friend is saying is it big relative to?,NA,images/doberman_filler.png,images/dog-parade-basic_filler.png,35,NA,NA,filler,NA,no,2,dogs1,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service animal,doberman,40,dogs,n/a,NA,higher_degree,big,NA,English,female,4784,You and your friend see the following:,3,1588866705883,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That doberman is big.</b>
2239,What do you think your friend is saying is it small relative to?,NA,images/chihuahua.png,images/dog-parade-basic.png,35,NA,NA,critical,NA,no,2,dogs1,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service animal,chihuahua,40,dogs,n/a,NA,higher_degree,small,NA,English,female,8924,You and your friend are at an animal training ground and you see the following:,4,1588866705883,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service animal is a small chihuahua.</b>
2239,NA,Great Dane,NA,NA,35,warmup/great-dane2.png,pug,NA,This is a,no,2,dogs2,jennifer,NA,great dane,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,40,NA,n/a,warmup/pug2.png,higher_degree,NA,NA,English,female,NA,NA,1,1588866705883,1,NA,This is a,1,pug,NA,NA,warmup2,NA,NA
2239,NA,eagle,NA,NA,35,warmup/eagle2.png,hummingbird,NA,This is a,no,2,birds,jennifer,NA,eagle,yes,Your turn! Please label the pictures below.,NA,NA,NA,NA,40,NA,n/a,warmup/hummingbird2.png,higher_degree,NA,NA,English,female,NA,NA,2,1588866705883,1,NA,This is an,1,hummingbird,NA,NA,warmup2,NA,NA
2239,What do you think your friend is saying is it small relative to?,NA,images/pug_filler.png,images/dog-parade-basic2_filler.png,35,NA,NA,filler,NA,no,2,dogs2,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,40,dogs,n/a,NA,higher_degree,small,NA,English,female,6987,You and your friend see the following:,1,1588866705883,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That's a small pug.</b>
2239,What do you think your friend is saying is it big relative to?,NA,images/great-dane.png,images/dog-parade-basic2.png,35,NA,NA,critical,NA,no,2,dogs2,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,prize-winner,Great Dane,40,dogs,n/a,NA,higher_degree,big,NA,English,female,6892,You and your friend are at a pet show and you see the following:,2,1588866705883,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big Great Dane is a prize-winner.</b>
2239,What do you think your friend is saying is it small relative to?,NA,images/hummingbird_filler.png,images/bird-parade-basic_filler.png,35,NA,NA,filler,NA,no,2,birds,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,hummingbird,40,birds,n/a,NA,higher_degree,small,NA,English,female,7460,You and your friend see the following:,3,1588866705883,NA,It is small relative to other,NA,1,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That hummingbird is small.</b>
2239,What do you think your friend is saying is it big relative to?,NA,images/eagle.png,images/bird-parade-basic.png,35,NA,NA,critical,NA,no,2,birds,jennifer,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,eagle,40,birds,n/a,NA,higher_degree,big,NA,English,female,7143,You visit your friend who works at an animal shelter and you see the following:,4,1588866705883,NA,It is big relative to other,NA,1,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That rescue is a big eagle.</b>
