submission_id,question,response1,startDate,target_picture,context_picture,experiment_id,picture2,correct1,trial_type,question1,problems,enjoyment,item,botresponse,trials,correct2,understand,text,sentence,syntax,ref_np,target,age,response,comments,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,attempts,paraphrase,question3,fairprice,question2,response2,correct,adj_cond,trial_name,adj,utterance
2692,NA,Dandelion,Wed Dec 23 2020 20:13:32 GMT-0500 (EST),NA,NA,37,warmup/sunflower2.png,dandelion,NA,This is a,NA,2,flowers,Elizabeth,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,NA,warmup/dandelion2.png,Flowers,some_college,NA,NA,English,female,NA,flowers,NA,2,1,NA,This is a,NA,These are both,Sunflower,NA,NA,warmup1,NA,NA
2692,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 20:13:32 GMT-0500 (EST),NA,NA,37,NA,NA,NA,NA,NA,2,NA,Elizabeth,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,32,Buildings,NA,NA,NA,some_college,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,NA,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2692,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:13:32 GMT-0500 (EST),images/chihuahua.png,images/dog-parade-basic.png,37,NA,NA,critical,NA,NA,2,dogs1,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,chihuahua,32,Dogs,NA,NA,NA,some_college,small,NA,English,female,18028,NA,You and your friend are at an animal training ground and you see the following:,1,NA,It is small relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small chihuahua is a service-animal.</b>
2692,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:13:32 GMT-0500 (EST),images/sunflower.png,images/flower-parade-basic.png,37,NA,NA,critical,NA,NA,2,flowers,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,sunflower,32,Flowers,NA,NA,NA,some_college,big,NA,English,female,13752,NA,You and your friend are at a garden store and you see the following:,2,NA,It is big relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a gift.</b>
2692,NA,Clownfish,Wed Dec 23 2020 20:13:32 GMT-0500 (EST),NA,NA,37,warmup/tuna2.png,clownfish,NA,This is a,NA,2,fish,Elizabeth,NA,tuna,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,NA,warmup/clownfish2.png,Fish,some_college,NA,NA,English,female,NA,fish,NA,1,1,NA,This is a,NA,These are both,Tuna,NA,NA,warmup2,NA,NA
2692,NA,Great Dane,Wed Dec 23 2020 20:13:32 GMT-0500 (EST),NA,NA,37,warmup/pug2.png,great dane,NA,This is a,NA,2,dogs2,Elizabeth,NA,pug,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,NA,warmup/great-dane2.png,Dogs,some_college,NA,NA,English,female,NA,dogs,NA,2,1,NA,This is a,NA,These are both,Pug,NA,NA,warmup2,NA,NA
2692,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:13:32 GMT-0500 (EST),images/great-dane.png,images/dog-parade-basic2.png,37,NA,NA,critical,NA,NA,2,dogs2,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,32,Dogs,NA,NA,NA,some_college,big,NA,English,female,9815,NA,You and your friend are at a pet show and you see the following:,1,NA,It is big relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2692,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:13:32 GMT-0500 (EST),images/clownfish_net.png,images/fish-parade-basic.png,37,NA,NA,critical,NA,NA,2,fish,Elizabeth,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,clownfish,32,Fish,NA,NA,NA,some_college,small,NA,English,female,6742,NA,You visit your friend who works as a marine biologist and you see the following:,2,NA,It is small relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That rescue is a small clownfish.</b>
2691,NA,doberman,Wed Dec 23 2020 20:09:08 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/chihuahua2.png,doberman,NA,This is a,Nope!,1,dogs1,linda,NA,chihuahua,confused,Please label the pictures below.,NA,NA,NA,NA,18,NA,NA,warmup/doberman2.png,dogs,some_college,NA,NA,English,female,NA,dogs,NA,1,1,NA,This is a,5,These are both,chihuahua,NA,NA,warmup1,NA,NA
2691,NA,stripmall,Wed Dec 23 2020 20:09:08 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,Nope!,1,buildings,linda,NA,skyscraper,confused,Please label the pictures below.,NA,NA,NA,NA,18,NA,NA,warmup/stripmall2.png,buildings,some_college,NA,NA,English,female,NA,buildings,NA,2,1,NA,This is a,5,These are both,skyscraper,NA,NA,warmup1,NA,NA
2691,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 20:09:08 GMT-0500 (Eastern Standard Time),NA,NA,37,NA,NA,NA,NA,Nope!,1,NA,linda,1,NA,confused,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,18,building,NA,NA,NA,some_college,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,5,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2691,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:09:08 GMT-0500 (Eastern Standard Time),images/doberman.png,images/dog-parade-basic.png,37,NA,NA,critical,NA,Nope!,1,dogs1,linda,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,doberman,18,chihuahua,NA,NA,NA,some_college,big,NA,English,female,17164,NA,You and your friend are at an animal training ground and you see the following:,1,NA,It is big relative to other,NA,5,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That service-animal is a big doberman.</b>
2691,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:09:08 GMT-0500 (Eastern Standard Time),images/stripmall-landmark.png,images/buildings-parade-basic.png,37,NA,NA,critical,NA,Nope!,1,buildings,linda,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,stripmall,18,skyskraper,NA,NA,NA,some_college,small,NA,English,female,26079,NA,You visit your friend who lives in another city. You take a walk and you see the following:,2,NA,It is small relative to other,NA,5,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small stripmall is a landmark.</b>
2691,NA,clownfish,Wed Dec 23 2020 20:09:08 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/tuna2.png,clownfish,NA,This is a,Nope!,1,fish,linda,NA,tuna,confused,Please label the pictures below.,NA,NA,NA,NA,18,NA,NA,warmup/clownfish2.png,fish,some_college,NA,NA,English,female,NA,fish,NA,1,1,NA,This is a,5,These are both,tuna,NA,NA,warmup2,NA,NA
2691,NA,dandelion,Wed Dec 23 2020 20:09:08 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/sunflower2.png,dandelion,NA,This is a,Nope!,1,flowers,linda,NA,sunflower,confused,Please label the pictures below.,NA,NA,NA,NA,18,NA,NA,warmup/dandelion2.png,flowers,some_college,NA,NA,English,female,NA,flowers,NA,2,1,NA,This is a,5,These are both,sunflower,NA,NA,warmup2,NA,NA
2691,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:09:08 GMT-0500 (Eastern Standard Time),images/dandelion.png,images/flower-parade-basic.png,37,NA,NA,critical,NA,Nope!,1,flowers,linda,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,dandelion,18,flowers,NA,NA,NA,some_college,small,NA,English,female,23959,NA,You and your friend are at a garden store and you see the following:,1,NA,It is small relative to other,NA,5,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That gift is a small dandelion.</b>
2691,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:09:08 GMT-0500 (Eastern Standard Time),images/tuna_net.png,images/fish-parade-basic.png,37,NA,NA,critical,NA,Nope!,1,fish,linda,NA,NA,confused,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,tuna,18,goldfish,NA,NA,NA,some_college,big,NA,English,female,18547,NA,You visit your friend who works as a marine biologist and you see the following:,2,NA,It is big relative to other,NA,5,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big tuna is a rescue.</b>
2690,NA,Great Dane,Wed Dec 23 2020 19:08:37 GMT-0600 (CST),NA,NA,37,warmup/pug2.png,great dane,NA,This is a,No,1,dogs2,linda,NA,pug,yes,Please label the pictures below.,NA,NA,NA,NA,33,NA,NA,warmup/great-dane2.png,Dogs,graduated_college,NA,NA,English,female,NA,dogs,NA,1,1,NA,This is a,0.75,These are both,Pug,NA,NA,warmup1,NA,NA
2690,NA,Eagle,Wed Dec 23 2020 19:08:37 GMT-0600 (CST),NA,NA,37,warmup/hummingbird2.png,eagle,NA,This is a,No,1,birds,linda,NA,hummingbird,yes,Please label the pictures below.,NA,NA,NA,NA,33,NA,NA,warmup/eagle2.png,Birds,graduated_college,NA,NA,English,female,NA,birds,NA,2,1,NA,This is an,0.75,These are both,Hummingbird,NA,NA,warmup1,NA,NA
2690,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 19:08:37 GMT-0600 (CST),NA,NA,37,NA,NA,NA,NA,No,1,NA,linda,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,33,buildings,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,0.75,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2690,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 19:08:37 GMT-0600 (CST),images/eagle.png,images/bird-parade-basic.png,37,NA,NA,critical,NA,No,1,birds,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,eagle,33,birds,NA,NA,NA,graduated_college,big,NA,English,female,16593,NA,You visit your friend who works at an animal shelter and you see the following:,1,NA,It is big relative to other,NA,0.75,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2690,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 19:08:37 GMT-0600 (CST),images/pug.png,images/dog-parade-basic2.png,37,NA,NA,critical,NA,No,1,dogs2,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,33,pugs,NA,NA,NA,graduated_college,small,NA,English,female,15824,NA,You and your friend are at a pet show and you see the following:,2,NA,It is small relative to other,NA,0.75,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2690,NA,Strip mall,Wed Dec 23 2020 19:08:37 GMT-0600 (CST),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,No,1,buildings,linda,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,33,NA,NA,warmup/stripmall2.png,Buildings,graduated_college,NA,NA,English,female,NA,buildings,NA,1,1,NA,This is a,0.75,These are both,Skyscraper,NA,NA,warmup2,NA,NA
2690,NA,Strip mall,Wed Dec 23 2020 19:08:37 GMT-0600 (CST),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,No,1,buildings,linda,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,33,NA,NA,warmup/stripmall2.png,Buildings,graduated_college,NA,NA,English,female,NA,buildings,NA,1,2,NA,This is a,0.75,These are both,Skyscraper,NA,NA,warmup2,NA,NA
2690,NA,Strip mall,Wed Dec 23 2020 19:08:37 GMT-0600 (CST),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,No,1,buildings,linda,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,33,NA,NA,warmup/stripmall2.png,Buildings,graduated_college,NA,NA,English,female,NA,buildings,NA,1,3,NA,This is a,0.75,These are both,Sky scraper,NA,NA,warmup2,NA,NA
2690,NA,Stripmall,Wed Dec 23 2020 19:08:37 GMT-0600 (CST),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,No,1,buildings,linda,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,33,NA,NA,warmup/stripmall2.png,Buildings,graduated_college,NA,NA,English,female,NA,buildings,NA,1,4,NA,This is a,0.75,These are both,Skyscraper,NA,NA,warmup2,NA,NA
2690,NA,Chihuahua,Wed Dec 23 2020 19:08:37 GMT-0600 (CST),NA,NA,37,warmup/doberman2.png,chihuahua,NA,This is a,No,1,dogs1,linda,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,33,NA,NA,warmup/chihuahua2.png,Dogs,graduated_college,NA,NA,English,female,NA,dogs,NA,2,1,NA,This is a,0.75,These are both,Doberman,NA,NA,warmup2,NA,NA
2690,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 19:08:37 GMT-0600 (CST),images/chihuahua.png,images/dog-parade-basic.png,37,NA,NA,critical,NA,No,1,dogs1,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,chihuahua,33,Chihuahuas,NA,NA,NA,graduated_college,small,NA,English,female,15229,NA,You and your friend are at an animal training ground and you see the following:,1,NA,It is small relative to other,NA,0.75,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small chihuahua is a service-animal.</b>
2690,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 19:08:37 GMT-0600 (CST),images/skyscraper-landmark.png,images/buildings-parade-basic.png,37,NA,NA,critical,NA,No,1,buildings,linda,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,skyscraper,33,Skyscrapers,NA,NA,NA,graduated_college,big,NA,English,female,16034,NA,You visit your friend who lives in another city. You take a walk and you see the following:,2,NA,It is big relative to other,NA,0.75,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That landmark is a big skyscraper.</b>
2689,NA,bonsai,Wed Dec 23 2020 20:07:26 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/redwood2.png,bonsai,NA,This is a,none,2,trees,elizabeth,NA,redwood or sequoia (choose one),NA,Please label the pictures below.,NA,NA,NA,NA,28,NA,none,warmup/bonsai2.png,trees,graduated_college,NA,NA,english,male,NA,trees,NA,1,1,NA,This is a,1,These are both,redwood,NA,NA,warmup1,NA,NA
2689,NA,chihuahua,Wed Dec 23 2020 20:07:26 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/doberman2.png,chihuahua,NA,This is a,none,2,dogs1,elizabeth,NA,doberman,NA,Please label the pictures below.,NA,NA,NA,NA,28,NA,none,warmup/chihuahua2.png,dogs,graduated_college,NA,NA,english,male,NA,dogs,NA,2,1,NA,This is a,1,These are both,doberman,NA,NA,warmup1,NA,NA
2689,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 20:07:26 GMT-0500 (Eastern Standard Time),NA,NA,37,NA,NA,NA,NA,none,2,NA,elizabeth,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,28,buildings,none,NA,NA,graduated_college,NA,comp_class_warmup,english,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,1,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2689,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:07:26 GMT-0500 (Eastern Standard Time),images/bonsai_stick.png,images/tree-parade-basic.png,37,NA,NA,critical,NA,none,2,trees,elizabeth,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,bonsai,28,trees,none,NA,NA,graduated_college,small,NA,english,male,14459,NA,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,1,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small bonsai is a landmark.</b>
2689,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:07:26 GMT-0500 (Eastern Standard Time),images/chihuahua.png,images/dog-parade-basic.png,37,NA,NA,critical,NA,none,2,dogs1,elizabeth,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,service-animal,chihuahua,28,dogs,none,NA,NA,graduated_college,small,NA,english,male,6490,NA,You and your friend are at an animal training ground and you see the following:,2,NA,It is small relative to other,NA,1,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That service-animal is a small chihuahua.</b>
2689,NA,sunflower,Wed Dec 23 2020 20:07:26 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/dandelion2.png,sunflower,NA,This is a,none,2,flowers,elizabeth,NA,dandelion,NA,Please label the pictures below.,NA,NA,NA,NA,28,NA,none,warmup/sunflower2.png,flowers,graduated_college,NA,NA,english,male,NA,flowers,NA,1,1,NA,This is a,1,These are both,dandelion,NA,NA,warmup2,NA,NA
2689,NA,pug,Wed Dec 23 2020 20:07:26 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/great-dane2.png,pug,NA,This is a,none,2,dogs2,elizabeth,NA,great dane,NA,Please label the pictures below.,NA,NA,NA,NA,28,NA,none,warmup/pug2.png,dogs,graduated_college,NA,NA,english,male,NA,dogs,NA,2,1,NA,This is a,1,These are both,great dane,NA,NA,warmup2,NA,NA
2689,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:07:26 GMT-0500 (Eastern Standard Time),images/great-dane.png,images/dog-parade-basic2.png,37,NA,NA,critical,NA,none,2,dogs2,elizabeth,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,28,dogs,none,NA,NA,graduated_college,big,NA,english,male,7091,NA,You and your friend are at a pet show and you see the following:,1,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2689,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:07:26 GMT-0500 (Eastern Standard Time),images/sunflower.png,images/flower-parade-basic.png,37,NA,NA,critical,NA,none,2,flowers,elizabeth,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,sunflower,28,flowers,none,NA,NA,graduated_college,big,NA,english,male,10216,NA,You and your friend are at a garden store and you see the following:,2,NA,It is big relative to other,NA,1,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big sunflower is a gift.</b>
2688,NA,Chihuahua,Wed Dec 23 2020 20:02:14 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/doberman2.png,chihuahua,NA,This is a,No,2,dogs1,mary,NA,doberman,yes,Please label the pictures below.,NA,NA,NA,NA,34,NA,NA,warmup/chihuahua2.png,Dogs,some_college,NA,NA,English,female,NA,dogs,NA,1,1,NA,This is a,0.8,These are both,Doberman,NA,NA,warmup1,NA,NA
2688,NA,Tuna,Wed Dec 23 2020 20:02:14 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/clownfish2.png,tuna,NA,This is a,No,2,fish,mary,NA,clownfish,yes,Please label the pictures below.,NA,NA,NA,NA,34,NA,NA,warmup/tuna2.png,Fish,some_college,NA,NA,English,female,NA,fish,NA,2,1,NA,This is a,0.8,These are both,Clownfish,NA,NA,warmup1,NA,NA
2688,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 20:02:14 GMT-0500 (Eastern Standard Time),NA,NA,37,NA,NA,NA,NA,No,2,NA,mary,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,34,Buildings,NA,NA,NA,some_college,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,0.8,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2688,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:02:14 GMT-0500 (Eastern Standard Time),images/chihuahua.png,images/dog-parade-basic.png,37,NA,NA,critical,NA,No,2,dogs1,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,chihuahua,34,Dogs,NA,NA,NA,some_college,small,NA,English,female,20529,NA,You and your friend are at an animal training ground and you see the following:,1,NA,It is small relative to other,NA,0.8,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small chihuahua is a service-animal.</b>
2688,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:02:14 GMT-0500 (Eastern Standard Time),images/tuna_net.png,images/fish-parade-basic.png,37,NA,NA,critical,NA,No,2,fish,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,rescue,tuna,34,Fish,NA,NA,NA,some_college,big,NA,English,female,21666,NA,You visit your friend who works as a marine biologist and you see the following:,2,NA,It is big relative to other,NA,0.8,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big tuna is a rescue.</b>
2688,NA,Dandelion,Wed Dec 23 2020 20:02:14 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/sunflower2.png,dandelion,NA,This is a,No,2,flowers,mary,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,34,NA,NA,warmup/dandelion2.png,Flowers,some_college,NA,NA,English,female,NA,flowers,NA,1,1,NA,This is a,0.8,These are both,Sunflower,NA,NA,warmup2,NA,NA
2688,NA,Pug,Wed Dec 23 2020 20:02:14 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/great-dane2.png,pug,NA,This is a,No,2,dogs2,mary,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,NA,34,NA,NA,warmup/pug2.png,Dogs,some_college,NA,NA,English,female,NA,dogs,NA,2,1,NA,This is a,0.8,These are both,Great dane,NA,NA,warmup2,NA,NA
2688,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:02:14 GMT-0500 (Eastern Standard Time),images/pug-gift.png,images/dog-parade-basic2-gift.png,37,NA,NA,critical,NA,No,2,dogs2,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,gift,pug,34,Dogs,NA,NA,NA,some_college,small,NA,English,female,19037,NA,You and your friend are at a pet store and you see the following:,1,NA,It is small relative to other,NA,0.8,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That gift is a small pug.</b>
2688,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:02:14 GMT-0500 (Eastern Standard Time),images/sunflower-landmark.png,images/flower-parade-basic-landmark.png,37,NA,NA,critical,NA,No,2,flowers,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,landmark,sunflower,34,Flowers,NA,NA,NA,some_college,big,NA,English,female,22110,NA,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,2,NA,It is big relative to other,NA,0.8,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That landmark is a big sunflower.</b>
2687,NA,Pug,Wed Dec 23 2020 19:00:21 GMT-0600 (Central Standard Time),NA,NA,37,warmup/great-dane2.png,pug,NA,This is a,No.,1,dogs2,barbara,NA,great dane,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,I have no idea what you might be researching with this.  Good job.,warmup/pug2.png,dogs,NA,NA,NA,English,NA,NA,dogs,NA,1,1,NA,This is a,0.15,These are both,Great Dane,NA,NA,warmup1,NA,NA
2687,NA,skyscraper,Wed Dec 23 2020 19:00:21 GMT-0600 (Central Standard Time),NA,NA,37,warmup/stripmall2.png,skyscraper,NA,This is a,No.,1,buildings,barbara,NA,stripmall,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,I have no idea what you might be researching with this.  Good job.,warmup/skyscraper2.png,buildings,NA,NA,NA,English,NA,NA,buildings,NA,2,1,NA,This is a,0.15,These are both,stripmall,NA,NA,warmup1,NA,NA
2687,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 19:00:21 GMT-0600 (Central Standard Time),NA,NA,37,NA,NA,NA,NA,No.,1,NA,barbara,1,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,buildings,I have no idea what you might be researching with this.  Good job.,NA,NA,NA,NA,comp_class_warmup,English,NA,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,0.15,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2687,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 19:00:21 GMT-0600 (Central Standard Time),images/pug.png,images/dog-parade-basic2.png,37,NA,NA,critical,NA,No.,1,dogs2,barbara,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,NA,dogs,I have no idea what you might be researching with this.  Good job.,NA,NA,NA,small,NA,English,NA,21614,NA,You and your friend are at a pet show and you see the following:,1,NA,It is small relative to other,NA,0.15,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2687,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 19:00:21 GMT-0600 (Central Standard Time),images/skyscraper-landmark.png,images/buildings-parade-basic.png,37,NA,NA,critical,NA,No.,1,buildings,barbara,NA,NA,NA,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,skyscraper,NA,buildings,I have no idea what you might be researching with this.  Good job.,NA,NA,NA,big,NA,English,NA,20256,NA,You visit your friend who lives in another city. You take a walk and you see the following:,2,NA,It is big relative to other,NA,0.15,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big skyscraper is a landmark.</b>
2687,NA,chihuahua,Wed Dec 23 2020 19:00:21 GMT-0600 (Central Standard Time),NA,NA,37,warmup/doberman2.png,chihuahua,NA,This is a,No.,1,dogs1,barbara,NA,doberman,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,I have no idea what you might be researching with this.  Good job.,warmup/chihuahua2.png,dogs,NA,NA,NA,English,NA,NA,dogs,NA,1,1,NA,This is a,0.15,These are both,doberman,NA,NA,warmup2,NA,NA
2687,NA,clownfish,Wed Dec 23 2020 19:00:21 GMT-0600 (Central Standard Time),NA,NA,37,warmup/tuna2.png,clownfish,NA,This is a,No.,1,fish,barbara,NA,tuna,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,I have no idea what you might be researching with this.  Good job.,warmup/clownfish2.png,fish,NA,NA,NA,English,NA,NA,fish,NA,2,1,NA,This is a,0.15,These are both,tuna,NA,NA,warmup2,NA,NA
